id,sanction_id,ddo_code,vendor_id,amount,purpose_category,release_date,utilization_date,status
13201,SAN013201,DDO0090,163,499000,Infrastructure,2022-06-18,2022-07-02,utilized
13202,SAN013202,DDO0090,378,495000,Services,2022-04-23,2022-05-07,utilized
13203,SAN013203,DDO0090,417,969000,Training,2022-12-04,2022-12-08,utilized
13204,SAN013204,DDO0090,185,2582000,Welfare,2022-01-11,2022-02-10,utilized
13205,SAN013205,DDO0090,358,1068000,Maintenance,2022-12-07,2023-01-07,utilized
13206,SAN013206,DDO0090,472,530000,Maintenance,2022-11-02,2022-11-16,utilized
13207,SAN013207,DDO0090,258,655000,Services,2022-01-14,2022-02-12,utilized
13208,SAN013208,DDO0090,454,1270000,Services,2022-05-18,2022-06-09,utilized
13209,SAN013209,DDO0090,454,1571000,Procurement,2022-10-05,,paid
13210,SAN013210,DDO0090,185,1560000,Operations,2022-06-28,2022-08-03,utilized
13211,SAN013211,DDO0090,358,241000,Operations,2022-03-18,2022-03-28,utilized
13212,SAN013212,DDO0090,472,1582000,Procurement,2022-11-30,2022-12-07,utilized
13213,SAN013213,DDO0090,401,1951000,Procurement,2022-11-02,2022-11-13,utilized
13214,SAN013214,DDO0090,439,3050000,Services,2022-11-21,,paid
13215,SAN013215,DDO0090,472,1319000,Subsidies,2022-04-08,2022-05-08,utilized
13216,SAN013216,DDO0090,391,1191000,Construction,2022-11-09,2022-12-07,utilized
13217,SAN013217,DDO0090,358,1328000,Training,2022-12-09,2023-01-01,utilized
13218,SAN013218,DDO0090,391,992000,Training,2022-05-09,,paid
13219,SAN013219,DDO0090,401,271000,Welfare,2022-04-29,2022-05-22,utilized
13220,SAN013220,DDO0090,185,275000,Maintenance,2022-11-23,2022-12-31,utilized
13221,SAN013221,DDO0090,417,2164000,Services,2022-09-14,2022-09-22,utilized
13222,SAN013222,DDO0090,258,276000,Operations,2022-09-28,2022-10-08,utilized
13223,SAN013223,DDO0090,472,2639000,Procurement,2022-12-05,2022-12-27,utilized
13224,SAN013224,DDO0090,391,3362000,Maintenance,2022-11-24,2022-12-16,utilized
13225,SAN013225,DDO0090,391,2391000,Maintenance,2022-02-20,2022-03-02,utilized
13226,SAN013226,DDO0090,358,607000,Training,2023-09-27,2023-10-19,utilized
13227,SAN013227,DDO0090,472,494000,Operations,2023-06-24,2023-07-27,utilized
13228,SAN013228,DDO0090,258,2796000,Welfare,2023-12-17,,paid
13229,SAN013229,DDO0090,185,1156000,Maintenance,2023-09-27,2023-10-06,utilized
13230,SAN013230,DDO0090,358,1590000,Training,2023-04-25,2023-06-03,utilized
13231,SAN013231,DDO0090,163,1940000,Services,2023-11-23,2023-12-29,utilized
13232,SAN013232,DDO0090,454,579000,Training,2023-12-03,2023-12-13,utilized
13233,SAN013233,DDO0090,454,504000,Operations,2023-07-31,2023-09-07,utilized
13234,SAN013234,DDO0090,391,2354000,Training,2023-03-03,2023-03-30,utilized
13235,SAN013235,DDO0090,472,1742000,Training,2023-05-24,2023-06-11,utilized
13236,SAN013236,DDO0090,378,161000,Welfare,2023-06-10,2023-06-25,utilized
13237,SAN013237,DDO0090,417,570000,Training,2023-12-24,2024-01-31,utilized
13238,SAN013238,DDO0090,185,893000,Training,2023-08-23,2023-09-28,utilized
13239,SAN013239,DDO0090,417,205000,Training,2023-06-23,2023-07-30,utilized
13240,SAN013240,DDO0090,417,894000,Training,2023-09-17,2023-10-03,utilized
13241,SAN013241,DDO0090,185,265000,Procurement,2023-11-18,2023-12-26,utilized
13242,SAN013242,DDO0090,454,1243000,Subsidies,2023-11-03,2023-11-14,utilized
13243,SAN013243,DDO0090,454,1498000,Equipment,2023-11-18,,paid
13244,SAN013244,DDO0090,258,2006000,Services,2023-10-12,2023-10-28,utilized
13245,SAN013245,DDO0090,163,2171000,Infrastructure,2023-07-06,2023-07-17,utilized
13246,SAN013246,DDO0090,472,272000,Operations,2023-09-21,2023-10-11,utilized
13247,SAN013247,DDO0090,358,2296000,Infrastructure,2023-12-13,2023-12-23,utilized
13248,SAN013248,DDO0090,163,873000,Equipment,2023-10-28,2023-11-11,utilized
13249,SAN013249,DDO0090,378,1804000,Construction,2023-01-12,2023-02-19,utilized
13250,SAN013250,DDO0090,417,358000,Training,2023-07-27,2023-08-31,utilized
13251,SAN013251,DDO0090,358,150000,Equipment,2023-09-30,2023-10-05,utilized
13252,SAN013252,DDO0090,163,671000,Training,2023-09-26,2023-10-19,utilized
13253,SAN013253,DDO0090,417,3364000,Subsidies,2023-12-20,2024-01-22,utilized
13254,SAN013254,DDO0090,258,507000,Infrastructure,2023-10-21,2023-10-25,utilized
13255,SAN013255,DDO0090,185,3134000,Equipment,2023-02-09,2023-03-09,utilized
13256,SAN013256,DDO0090,391,2755000,Subsidies,2023-04-09,2023-05-03,utilized
13257,SAN013257,DDO0090,391,322000,Procurement,2023-03-13,2023-04-17,utilized
13258,SAN013258,DDO0090,391,694000,Training,2023-11-04,2023-11-18,utilized
13259,SAN013259,DDO0090,391,344000,Subsidies,2023-03-24,2023-04-24,utilized
13260,SAN013260,DDO0090,358,2270000,Maintenance,2023-02-01,2023-03-13,utilized
13261,SAN013261,DDO0090,391,1086000,Services,2023-05-22,2023-06-20,utilized
13262,SAN013262,DDO0090,472,1755000,Welfare,2023-12-17,2024-01-02,utilized
13263,SAN013263,DDO0090,358,534000,Equipment,2023-10-16,2023-11-24,utilized
13264,SAN013264,DDO0090,439,2154000,Maintenance,2023-06-07,2023-06-29,utilized
13265,SAN013265,DDO0090,439,426000,Operations,2023-04-10,,paid
13266,SAN013266,DDO0090,258,1051000,Equipment,2023-04-04,2023-05-10,utilized
13267,SAN013267,DDO0090,358,1764000,Services,2023-10-16,2023-10-22,utilized
13268,SAN013268,DDO0090,391,2287000,Operations,2023-12-01,2023-12-08,utilized
13269,SAN013269,DDO0090,454,2863000,Infrastructure,2023-02-19,2023-03-15,utilized
13270,SAN013270,DDO0090,163,1676000,Equipment,2023-08-25,2023-09-30,utilized
13271,SAN013271,DDO0090,439,501000,Subsidies,2023-11-02,2023-11-26,utilized
13272,SAN013272,DDO0090,391,1313000,Welfare,2023-11-10,2023-12-05,utilized
13273,SAN013273,DDO0090,472,630000,Infrastructure,2023-01-01,,paid
13274,SAN013274,DDO0090,417,435000,Equipment,2023-12-09,2024-01-16,utilized
13275,SAN013275,DDO0090,391,385000,Training,2023-09-07,2023-09-11,utilized
13276,SAN013276,DDO0090,454,50000,Maintenance,2023-01-06,2023-01-29,utilized
13277,SAN013277,DDO0090,472,942000,Welfare,2023-04-22,2023-04-26,utilized
13278,SAN013278,DDO0090,185,622000,Operations,2024-09-16,2024-09-20,utilized
13279,SAN013279,DDO0090,378,1206000,Maintenance,2024-08-11,2024-08-21,utilized
13280,SAN013280,DDO0090,472,161000,Maintenance,2024-01-03,2024-01-21,utilized
13281,SAN013281,DDO0090,401,1210000,Maintenance,2024-09-01,2024-09-08,utilized
13282,SAN013282,DDO0090,439,2239000,Procurement,2024-04-09,2024-05-08,utilized
13283,SAN013283,DDO0090,185,2047000,Welfare,2024-08-24,2024-08-29,utilized
13284,SAN013284,DDO0090,378,2007000,Welfare,2024-12-03,2024-12-26,utilized
13285,SAN013285,DDO0090,472,329000,Welfare,2024-12-31,2025-02-08,utilized
13286,SAN013286,DDO0090,163,163000,Training,2024-04-17,,paid
13287,SAN013287,DDO0090,358,267000,Operations,2024-12-07,2024-12-24,utilized
13288,SAN013288,DDO0090,454,963000,Procurement,2024-03-01,2024-03-14,utilized
13289,SAN013289,DDO0090,401,1096000,Operations,2024-10-07,2024-10-25,utilized
13290,SAN013290,DDO0090,417,2269000,Operations,2024-07-01,2024-07-24,utilized
13291,SAN013291,DDO0090,417,2443000,Maintenance,2024-04-24,,paid
13292,SAN013292,DDO0090,258,875000,Equipment,2024-06-27,2024-07-08,utilized
13293,SAN013293,DDO0090,417,2455000,Welfare,2024-12-09,2024-12-30,utilized
13294,SAN013294,DDO0090,454,1066000,Construction,2024-04-29,2024-05-10,utilized
13295,SAN013295,DDO0090,439,2263000,Training,2024-04-25,2024-05-20,utilized
13296,SAN013296,DDO0090,454,1367000,Construction,2024-12-13,2025-01-09,utilized
13297,SAN013297,DDO0090,401,2571000,Procurement,2024-12-04,2024-12-22,utilized
13298,SAN013298,DDO0090,417,2493000,Construction,2024-11-12,2024-12-13,utilized
13299,SAN013299,DDO0090,401,1169000,Services,2024-04-26,2024-05-30,utilized
13300,SAN013300,DDO0090,185,367000,Services,2024-11-17,2024-12-05,utilized
13301,SAN013301,DDO0090,401,1904000,Construction,2024-04-23,2024-05-02,utilized
13302,SAN013302,DDO0090,185,1279000,Maintenance,2024-11-13,2024-12-04,utilized
13303,SAN013303,DDO0090,163,3212000,Services,2024-04-07,2024-04-19,utilized
13304,SAN013304,DDO0090,185,739000,Infrastructure,2024-05-19,2024-06-19,utilized
13305,SAN013305,DDO0090,401,1755000,Training,2024-04-09,2024-04-21,utilized
13306,SAN013306,DDO0090,378,2084000,Operations,2024-05-19,2024-05-25,utilized
13307,SAN013307,DDO0090,185,1392000,Welfare,2024-09-26,2024-11-01,utilized
13308,SAN013308,DDO0090,163,1926000,Maintenance,2024-12-15,2024-12-31,utilized
13309,SAN013309,DDO0090,163,487000,Training,2024-06-20,2024-06-27,utilized
13310,SAN013310,DDO0090,472,1086000,Training,2024-06-10,2024-07-18,utilized
13311,SAN013311,DDO0090,439,1034000,Construction,2024-11-28,2025-01-05,utilized
13312,SAN013312,DDO0090,391,464000,Procurement,2024-10-10,2024-10-15,utilized
13313,SAN013313,DDO0090,401,329000,Welfare,2024-09-11,2024-09-24,utilized
13314,SAN013314,DDO0090,358,330000,Infrastructure,2024-08-22,2024-09-10,utilized
13315,SAN013315,DDO0090,378,2823000,Equipment,2024-12-08,,paid
13316,SAN013316,DDO0090,401,1454000,Welfare,2024-11-06,2024-11-11,utilized
13317,SAN013317,DDO0090,417,1397000,Services,2024-09-11,2024-10-16,utilized
13318,SAN013318,DDO0090,391,2393000,Procurement,2024-03-25,2024-04-12,utilized
13319,SAN013319,DDO0090,391,865000,Procurement,2024-06-12,2024-07-18,utilized
13320,SAN013320,DDO0090,258,509000,Subsidies,2024-06-18,2024-06-25,utilized
13321,SAN013321,DDO0090,439,1263000,Maintenance,2024-10-04,2024-10-26,utilized
13322,SAN013322,DDO0090,439,3775000,Operations,2024-05-16,2024-06-06,utilized
13323,SAN013323,DDO0090,163,104000,Services,2024-11-28,2025-01-01,utilized
13324,SAN013324,DDO0090,358,1264000,Equipment,2024-08-22,2024-09-21,utilized
13325,SAN013325,DDO0090,163,2432000,Services,2024-06-15,2024-07-24,utilized
13326,SAN013326,DDO0090,401,1589000,Training,2024-11-05,2024-12-01,utilized
13327,SAN013327,DDO0090,378,3828000,Equipment,2024-11-11,,paid
13328,SAN013328,DDO0091,499,2100000,Operations,2022-09-02,2022-09-17,utilized
13329,SAN013329,DDO0091,491,1149000,Services,2022-12-23,2023-01-08,utilized
13330,SAN013330,DDO0091,491,146000,Infrastructure,2022-03-05,,paid
13331,SAN013331,DDO0091,499,3751000,Operations,2022-10-24,2022-11-15,utilized
13332,SAN013332,DDO0091,499,1935000,Training,2022-11-20,2022-12-25,utilized
13333,SAN013333,DDO0091,498,961000,Welfare,2022-10-24,2022-11-24,utilized
13334,SAN013334,DDO0091,491,336000,Training,2022-04-11,2022-04-17,utilized
13335,SAN013335,DDO0091,499,838000,Subsidies,2022-10-22,2022-10-28,utilized
13336,SAN013336,DDO0091,499,1512000,Operations,2022-12-25,2023-02-02,utilized
13337,SAN013337,DDO0091,499,776000,Operations,2022-11-08,2022-12-09,utilized
13338,SAN013338,DDO0091,499,2896000,Subsidies,2022-09-11,,paid
13339,SAN013339,DDO0091,499,3251000,Equipment,2022-11-20,2022-12-17,utilized
13340,SAN013340,DDO0091,499,2948000,Welfare,2022-06-02,2022-06-25,utilized
13341,SAN013341,DDO0091,498,372000,Procurement,2022-08-24,2022-09-09,utilized
13342,SAN013342,DDO0091,499,1027000,Procurement,2022-10-16,2022-11-06,utilized
13343,SAN013343,DDO0091,491,48000,Infrastructure,2022-08-15,,paid
13344,SAN013344,DDO0091,491,1010000,Services,2022-07-06,2022-07-10,utilized
13345,SAN013345,DDO0091,491,958000,Operations,2022-03-07,2022-03-30,utilized
13346,SAN013346,DDO0091,498,720000,Construction,2022-12-10,2023-01-02,utilized
13347,SAN013347,DDO0091,491,1906000,Equipment,2022-01-15,2022-01-27,utilized
13348,SAN013348,DDO0091,491,2413000,Procurement,2022-12-01,2022-12-12,utilized
13349,SAN013349,DDO0091,498,737000,Welfare,2022-07-20,2022-08-09,utilized
13350,SAN013350,DDO0091,498,358000,Maintenance,2022-03-24,2022-03-29,utilized
13351,SAN013351,DDO0091,498,1642000,Subsidies,2022-07-22,2022-08-28,utilized
13352,SAN013352,DDO0091,491,2392000,Welfare,2022-09-10,2022-10-04,utilized
13353,SAN013353,DDO0091,491,526000,Infrastructure,2022-12-19,2023-01-04,utilized
13354,SAN013354,DDO0091,499,1202000,Welfare,2022-05-07,2022-05-21,utilized
13355,SAN013355,DDO0091,499,690000,Training,2022-11-25,2022-12-06,utilized
13356,SAN013356,DDO0091,498,2583000,Construction,2022-08-20,2022-09-25,utilized
13357,SAN013357,DDO0091,498,2270000,Welfare,2022-08-06,2022-08-27,utilized
13358,SAN013358,DDO0091,498,1635000,Infrastructure,2022-10-04,2022-10-17,utilized
13359,SAN013359,DDO0091,499,1843000,Procurement,2022-09-29,2022-11-03,utilized
13360,SAN013360,DDO0091,491,337000,Welfare,2022-05-30,2022-06-29,utilized
13361,SAN013361,DDO0091,491,1306000,Subsidies,2022-12-25,2023-02-02,utilized
13362,SAN013362,DDO0091,499,3175000,Operations,2022-12-17,2023-01-15,utilized
13363,SAN013363,DDO0091,491,112000,Services,2022-05-21,2022-05-29,utilized
13364,SAN013364,DDO0091,498,1881000,Operations,2022-08-23,2022-09-11,utilized
13365,SAN013365,DDO0091,499,2878000,Infrastructure,2022-06-22,2022-07-04,utilized
13366,SAN013366,DDO0091,499,615000,Training,2022-07-05,2022-07-23,utilized
13367,SAN013367,DDO0091,499,4211000,Equipment,2022-04-23,2022-05-05,utilized
13368,SAN013368,DDO0091,498,812000,Welfare,2022-05-24,2022-06-04,utilized
13369,SAN013369,DDO0091,499,1398000,Training,2022-12-02,2022-12-06,utilized
13370,SAN013370,DDO0091,491,213000,Training,2023-09-16,2023-09-27,utilized
13371,SAN013371,DDO0091,491,157000,Maintenance,2023-11-22,2023-12-28,utilized
13372,SAN013372,DDO0091,498,719000,Equipment,2023-01-01,,paid
13373,SAN013373,DDO0091,498,1385000,Subsidies,2023-12-14,2023-12-29,utilized
13374,SAN013374,DDO0091,499,580000,Equipment,2023-08-18,2023-09-24,utilized
13375,SAN013375,DDO0091,491,930000,Operations,2023-12-19,2024-01-12,utilized
13376,SAN013376,DDO0091,498,224000,Subsidies,2023-11-27,2023-12-26,utilized
13377,SAN013377,DDO0091,491,1544000,Procurement,2023-11-29,2023-12-17,utilized
13378,SAN013378,DDO0091,498,879000,Welfare,2023-12-20,,paid
13379,SAN013379,DDO0091,498,1133000,Welfare,2023-08-04,2023-08-21,utilized
13380,SAN013380,DDO0091,498,1086000,Procurement,2023-12-17,2024-01-17,utilized
13381,SAN013381,DDO0091,498,1962000,Construction,2023-03-20,2023-04-16,utilized
13382,SAN013382,DDO0091,498,232000,Procurement,2023-12-08,2024-01-01,utilized
13383,SAN013383,DDO0091,499,3502000,Equipment,2023-04-13,2023-04-26,utilized
13384,SAN013384,DDO0091,498,1583000,Maintenance,2023-12-13,2024-01-03,utilized
13385,SAN013385,DDO0091,499,351000,Training,2023-12-04,2024-01-09,utilized
13386,SAN013386,DDO0091,498,1434000,Operations,2023-12-18,2024-01-11,utilized
13387,SAN013387,DDO0091,499,1065000,Subsidies,2023-08-12,2023-08-21,utilized
13388,SAN013388,DDO0091,499,1422000,Services,2023-11-17,2023-11-22,utilized
13389,SAN013389,DDO0091,499,1414000,Services,2023-12-26,2024-01-07,utilized
13390,SAN013390,DDO0091,491,1035000,Procurement,2023-01-21,2023-02-22,utilized
13391,SAN013391,DDO0091,491,559000,Training,2023-12-08,2023-12-28,utilized
13392,SAN013392,DDO0091,499,267000,Services,2023-11-29,2023-12-07,utilized
13393,SAN013393,DDO0091,491,1141000,Training,2023-11-24,2023-12-30,utilized
13394,SAN013394,DDO0091,498,1521000,Subsidies,2023-08-22,2023-09-15,utilized
13395,SAN013395,DDO0091,499,3167000,Equipment,2023-06-21,2023-07-13,utilized
13396,SAN013396,DDO0091,498,1423000,Procurement,2023-02-22,2023-03-05,utilized
13397,SAN013397,DDO0091,498,2471000,Maintenance,2023-11-30,2023-12-29,utilized
13398,SAN013398,DDO0091,491,3318000,Welfare,2023-08-09,,paid
13399,SAN013399,DDO0091,498,1908000,Infrastructure,2023-02-09,2023-03-18,utilized
13400,SAN013400,DDO0091,498,3596000,Equipment,2023-06-18,2023-07-04,utilized
13401,SAN013401,DDO0091,491,143000,Equipment,2023-10-31,2023-12-09,utilized
13402,SAN013402,DDO0091,499,683000,Operations,2023-11-30,2023-12-26,utilized
13403,SAN013403,DDO0091,498,1170000,Maintenance,2023-08-11,2023-08-27,utilized
13404,SAN013404,DDO0091,498,573000,Maintenance,2023-02-18,,paid
13405,SAN013405,DDO0091,491,1544000,Procurement,2023-03-13,2023-04-05,utilized
13406,SAN013406,DDO0091,499,3074000,Services,2023-11-09,2023-12-03,utilized
13407,SAN013407,DDO0091,491,4326000,Welfare,2023-11-03,,paid
13408,SAN013408,DDO0091,498,882000,Operations,2023-02-22,2023-03-23,utilized
13409,SAN013409,DDO0091,491,2089000,Subsidies,2023-08-14,2023-08-30,utilized
13410,SAN013410,DDO0091,499,1175000,Operations,2023-12-01,2024-01-10,utilized
13411,SAN013411,DDO0091,499,1338000,Operations,2023-08-28,2023-09-22,utilized
13412,SAN013412,DDO0091,499,992000,Infrastructure,2023-12-07,2023-12-19,utilized
13413,SAN013413,DDO0091,498,1441000,Welfare,2023-12-25,2024-01-31,utilized
13414,SAN013414,DDO0091,499,3199000,Services,2023-08-01,2023-08-27,utilized
13415,SAN013415,DDO0091,499,865000,Operations,2023-12-21,2024-01-25,utilized
13416,SAN013416,DDO0091,499,2610000,Training,2024-05-16,2024-05-24,utilized
13417,SAN013417,DDO0091,498,1051000,Equipment,2024-08-18,2024-09-21,utilized
13418,SAN013418,DDO0091,498,681000,Operations,2024-11-27,2024-12-03,utilized
13419,SAN013419,DDO0091,498,44000,Equipment,2024-08-21,2024-09-01,utilized
13420,SAN013420,DDO0091,491,403000,Procurement,2024-03-17,2024-04-05,utilized
13421,SAN013421,DDO0091,491,1068000,Procurement,2024-11-15,2024-11-28,utilized
13422,SAN013422,DDO0091,498,1905000,Construction,2024-08-02,2024-09-02,utilized
13423,SAN013423,DDO0091,491,170000,Subsidies,2024-05-08,2024-05-22,utilized
13424,SAN013424,DDO0091,491,735000,Procurement,2024-08-29,2024-09-08,utilized
13425,SAN013425,DDO0091,491,2061000,Services,2024-12-31,2025-02-01,utilized
13426,SAN013426,DDO0091,491,476000,Equipment,2024-01-08,2024-01-24,utilized
13427,SAN013427,DDO0091,498,575000,Training,2024-11-28,2024-12-04,utilized
13428,SAN013428,DDO0091,498,2372000,Subsidies,2024-11-25,2024-12-04,utilized
13429,SAN013429,DDO0091,498,667000,Equipment,2024-05-10,2024-06-14,utilized
13430,SAN013430,DDO0091,498,137000,Construction,2024-09-23,2024-10-26,utilized
13431,SAN013431,DDO0091,499,1691000,Training,2024-06-20,2024-07-23,utilized
13432,SAN013432,DDO0091,491,1291000,Subsidies,2024-12-29,2025-01-18,utilized
13433,SAN013433,DDO0091,499,1309000,Procurement,2024-04-15,2024-05-11,utilized
13434,SAN013434,DDO0091,491,1095000,Procurement,2024-06-10,,paid
13435,SAN013435,DDO0091,491,1796000,Equipment,2024-09-14,2024-09-27,utilized
13436,SAN013436,DDO0091,491,1213000,Welfare,2024-12-19,2025-01-25,utilized
13437,SAN013437,DDO0091,491,1299000,Infrastructure,2024-09-01,2024-09-16,utilized
13438,SAN013438,DDO0091,498,1017000,Welfare,2024-07-29,2024-08-13,utilized
13439,SAN013439,DDO0091,498,386000,Subsidies,2024-11-28,2024-12-31,utilized
13440,SAN013440,DDO0091,499,1953000,Services,2024-11-17,2024-11-26,utilized
13441,SAN013441,DDO0091,498,382000,Procurement,2024-05-17,2024-06-26,utilized
13442,SAN013442,DDO0091,499,156000,Welfare,2024-11-14,2024-12-19,utilized
13443,SAN013443,DDO0091,491,2233000,Training,2024-11-10,2024-12-06,utilized
13444,SAN013444,DDO0091,499,3679000,Construction,2024-12-04,2024-12-21,utilized
13445,SAN013445,DDO0091,499,3408000,Training,2024-08-17,2024-08-28,utilized
13446,SAN013446,DDO0091,491,769000,Subsidies,2024-10-24,2024-11-25,utilized
13447,SAN013447,DDO0091,491,1631000,Subsidies,2024-12-08,2025-01-15,utilized
13448,SAN013448,DDO0091,499,782000,Welfare,2024-12-03,2024-12-29,utilized
13449,SAN013449,DDO0091,499,2599000,Infrastructure,2024-10-22,2024-10-31,utilized
13450,SAN013450,DDO0091,498,95000,Operations,2024-12-05,2024-12-19,utilized
13451,SAN013451,DDO0091,491,1481000,Services,2024-11-27,,paid
13452,SAN013452,DDO0091,491,2295000,Subsidies,2024-07-20,2024-08-01,utilized
13453,SAN013453,DDO0091,499,1496000,Equipment,2024-07-11,2024-07-28,utilized
13454,SAN013454,DDO0091,499,343000,Training,2024-01-02,2024-01-13,utilized
13455,SAN013455,DDO0091,498,135000,Subsidies,2024-06-26,2024-08-05,utilized
13456,SAN013456,DDO0091,498,2920000,Procurement,2024-09-01,2024-09-28,utilized
13457,SAN013457,DDO0091,498,3327000,Training,2024-12-16,2025-01-05,utilized
13458,SAN013458,DDO0091,498,607000,Construction,2024-07-11,2024-08-10,utilized
13459,SAN013459,DDO0091,499,285000,Infrastructure,2024-09-30,2024-10-27,utilized
13460,SAN013460,DDO0091,499,167000,Procurement,2024-12-14,2024-12-30,utilized
13461,SAN013461,DDO0091,499,687000,Training,2024-09-13,2024-10-22,utilized
13462,SAN013462,DDO0091,498,642000,Construction,2024-09-24,2024-10-27,utilized
13463,SAN013463,DDO0091,491,2564000,Subsidies,2024-03-29,2024-04-19,utilized
13464,SAN013464,DDO0091,498,3664000,Training,2024-03-15,2024-04-23,utilized
13465,SAN013465,DDO0091,491,3531000,Infrastructure,2024-09-07,2024-09-11,utilized
13466,SAN013466,DDO0091,498,2163000,Procurement,2024-04-09,2024-05-02,utilized
