alert_id,tx_id,dept_id,alert_type,confidence_score,description,timestamp
718,8498,11,Phantom Utilization,0.95,Transaction SAN008498 marked paid but no utilization recorded within 30 days.,2024-12-21 00:00:00
719,8517,11,Phantom Utilization,0.89,Transaction SAN008517 marked paid but no utilization recorded within 30 days.,2024-12-20 00:00:00
720,8519,11,Phantom Utilization,0.89,Transaction SAN008519 marked paid but no utilization recorded within 30 days.,2022-07-14 00:00:00
721,8521,11,Phantom Utilization,0.93,Transaction SAN008521 marked paid but no utilization recorded within 30 days.,2022-06-07 00:00:00
722,8523,11,Phantom Utilization,0.84,Transaction SAN008523 marked paid but no utilization recorded within 30 days.,2023-01-09 00:00:00
723,8543,11,Phantom Utilization,0.89,Transaction SAN008543 marked paid but no utilization recorded within 30 days.,2022-11-24 00:00:00
724,8561,11,Phantom Utilization,0.85,Transaction SAN008561 marked paid but no utilization recorded within 30 days.,2022-09-14 00:00:00
725,8592,11,Phantom Utilization,0.95,Transaction SAN008592 marked paid but no utilization recorded within 30 days.,2023-05-30 00:00:00
726,8630,11,Phantom Utilization,0.91,Transaction SAN008630 marked paid but no utilization recorded within 30 days.,2024-10-01 00:00:00
727,8650,11,Phantom Utilization,0.88,Transaction SAN008650 marked paid but no utilization recorded within 30 days.,2024-12-31 00:00:00
728,8676,12,Phantom Utilization,0.9,Transaction SAN008676 marked paid but no utilization recorded within 30 days.,2022-12-29 00:00:00
729,8683,12,Phantom Utilization,0.93,Transaction SAN008683 marked paid but no utilization recorded within 30 days.,2022-10-16 00:00:00
730,8703,12,Phantom Utilization,0.93,Transaction SAN008703 marked paid but no utilization recorded within 30 days.,2023-07-04 00:00:00
731,8721,12,Phantom Utilization,0.92,Transaction SAN008721 marked paid but no utilization recorded within 30 days.,2023-09-14 00:00:00
732,8722,12,Phantom Utilization,0.87,Transaction SAN008722 marked paid but no utilization recorded within 30 days.,2023-09-01 00:00:00
733,8727,12,Phantom Utilization,0.89,Transaction SAN008727 marked paid but no utilization recorded within 30 days.,2024-01-01 00:00:00
734,8735,12,Phantom Utilization,0.91,Transaction SAN008735 marked paid but no utilization recorded within 30 days.,2024-01-04 00:00:00
735,8741,12,Phantom Utilization,0.86,Transaction SAN008741 marked paid but no utilization recorded within 30 days.,2023-11-27 00:00:00
736,8744,12,Phantom Utilization,0.85,Transaction SAN008744 marked paid but no utilization recorded within 30 days.,2023-10-14 00:00:00
737,8766,12,Phantom Utilization,0.88,Transaction SAN008766 marked paid but no utilization recorded within 30 days.,2024-07-09 00:00:00
738,8779,12,Phantom Utilization,0.94,Transaction SAN008779 marked paid but no utilization recorded within 30 days.,2024-06-04 00:00:00
739,8781,12,Phantom Utilization,0.87,Transaction SAN008781 marked paid but no utilization recorded within 30 days.,2024-11-24 00:00:00
740,8807,12,Phantom Utilization,0.87,Transaction SAN008807 marked paid but no utilization recorded within 30 days.,2024-07-02 00:00:00
741,8808,12,Phantom Utilization,0.89,Transaction SAN008808 marked paid but no utilization recorded within 30 days.,2025-01-07 00:00:00
742,8837,12,Phantom Utilization,0.94,Transaction SAN008837 marked paid but no utilization recorded within 30 days.,2022-11-12 00:00:00
743,8843,12,Phantom Utilization,0.93,Transaction SAN008843 marked paid but no utilization recorded within 30 days.,2022-02-26 00:00:00
744,8868,12,Phantom Utilization,0.92,Transaction SAN008868 marked paid but no utilization recorded within 30 days.,2023-08-23 00:00:00
745,8895,12,Phantom Utilization,0.93,Transaction SAN008895 marked paid but no utilization recorded within 30 days.,2024-01-10 00:00:00
746,8905,12,Phantom Utilization,0.93,Transaction SAN008905 marked paid but no utilization recorded within 30 days.,2024-05-18 00:00:00
747,8920,12,Phantom Utilization,0.85,Transaction SAN008920 marked paid but no utilization recorded within 30 days.,2025-01-12 00:00:00
748,8936,12,Phantom Utilization,0.87,Transaction SAN008936 marked paid but no utilization recorded within 30 days.,2024-12-08 00:00:00
749,8947,12,Phantom Utilization,0.9,Transaction SAN008947 marked paid but no utilization recorded within 30 days.,2024-12-30 00:00:00
750,8975,12,Phantom Utilization,0.89,Transaction SAN008975 marked paid but no utilization recorded within 30 days.,2022-05-15 00:00:00
751,9001,12,Phantom Utilization,0.88,Transaction SAN009001 marked paid but no utilization recorded within 30 days.,2024-01-20 00:00:00
752,9003,12,Phantom Utilization,0.85,Transaction SAN009003 marked paid but no utilization recorded within 30 days.,2023-12-30 00:00:00
753,9012,12,Phantom Utilization,0.9,Transaction SAN009012 marked paid but no utilization recorded within 30 days.,2023-04-24 00:00:00
754,9015,12,Phantom Utilization,0.86,Transaction SAN009015 marked paid but no utilization recorded within 30 days.,2023-12-25 00:00:00
755,9025,12,Phantom Utilization,0.96,Transaction SAN009025 marked paid but no utilization recorded within 30 days.,2023-04-20 00:00:00
756,9028,12,Phantom Utilization,0.93,Transaction SAN009028 marked paid but no utilization recorded within 30 days.,2023-12-20 00:00:00
757,9031,12,Phantom Utilization,0.84,Transaction SAN009031 marked paid but no utilization recorded within 30 days.,2023-10-26 00:00:00
758,9042,12,Phantom Utilization,0.93,Transaction SAN009042 marked paid but no utilization recorded within 30 days.,2025-01-07 00:00:00
759,9048,12,Phantom Utilization,0.87,Transaction SAN009048 marked paid but no utilization recorded within 30 days.,2024-07-08 00:00:00
760,9063,12,Phantom Utilization,0.91,Transaction SAN009063 marked paid but no utilization recorded within 30 days.,2024-10-29 00:00:00
761,9066,12,Phantom Utilization,0.92,Transaction SAN009066 marked paid but no utilization recorded within 30 days.,2024-10-24 00:00:00
762,9067,12,Phantom Utilization,0.85,Transaction SAN009067 marked paid but no utilization recorded within 30 days.,2024-09-15 00:00:00
763,9070,12,Phantom Utilization,0.94,Transaction SAN009070 marked paid but no utilization recorded within 30 days.,2024-05-04 00:00:00
764,9082,12,Phantom Utilization,0.85,Transaction SAN009082 marked paid but no utilization recorded within 30 days.,2022-09-03 00:00:00
765,9094,12,Phantom Utilization,0.94,Transaction SAN009094 marked paid but no utilization recorded within 30 days.,2023-01-24 00:00:00
766,9098,12,Phantom Utilization,0.96,Transaction SAN009098 marked paid but no utilization recorded within 30 days.,2022-10-31 00:00:00
767,9105,12,Phantom Utilization,0.89,Transaction SAN009105 marked paid but no utilization recorded within 30 days.,2022-12-19 00:00:00
768,9109,12,Phantom Utilization,0.94,Transaction SAN009109 marked paid but no utilization recorded within 30 days.,2022-10-09 00:00:00
769,9147,12,Phantom Utilization,0.95,Transaction SAN009147 marked paid but no utilization recorded within 30 days.,2023-10-31 00:00:00
770,9157,12,Phantom Utilization,0.9,Transaction SAN009157 marked paid but no utilization recorded within 30 days.,2023-12-27 00:00:00
771,9179,12,Phantom Utilization,0.9,Transaction SAN009179 marked paid but no utilization recorded within 30 days.,2023-09-21 00:00:00
772,9195,12,Phantom Utilization,0.85,Transaction SAN009195 marked paid but no utilization recorded within 30 days.,2024-10-31 00:00:00
773,9225,13,Phantom Utilization,0.9,Transaction SAN009225 marked paid but no utilization recorded within 30 days.,2023-01-20 00:00:00
774,9226,13,Phantom Utilization,0.91,Transaction SAN009226 marked paid but no utilization recorded within 30 days.,2022-10-14 00:00:00
775,9231,13,Phantom Utilization,0.94,Transaction SAN009231 marked paid but no utilization recorded within 30 days.,2022-03-12 00:00:00
776,9260,13,Phantom Utilization,0.87,Transaction SAN009260 marked paid but no utilization recorded within 30 days.,2023-12-21 00:00:00
777,9268,13,Phantom Utilization,0.9,Transaction SAN009268 marked paid but no utilization recorded within 30 days.,2024-01-01 00:00:00
778,9283,13,Phantom Utilization,0.86,Transaction SAN009283 marked paid but no utilization recorded within 30 days.,2024-01-17 00:00:00
779,9297,13,Phantom Utilization,0.92,Transaction SAN009297 marked paid but no utilization recorded within 30 days.,2024-01-11 00:00:00
780,9313,13,Phantom Utilization,0.95,Transaction SAN009313 marked paid but no utilization recorded within 30 days.,2024-06-15 00:00:00
781,9336,13,Phantom Utilization,0.88,Transaction SAN009336 marked paid but no utilization recorded within 30 days.,2024-10-14 00:00:00
782,9359,13,Phantom Utilization,0.88,Transaction SAN009359 marked paid but no utilization recorded within 30 days.,2024-12-14 00:00:00
783,9363,13,Phantom Utilization,0.9,Transaction SAN009363 marked paid but no utilization recorded within 30 days.,2024-04-20 00:00:00
784,9383,13,Phantom Utilization,0.9,Transaction SAN009383 marked paid but no utilization recorded within 30 days.,2022-11-19 00:00:00
785,9386,13,Phantom Utilization,0.87,Transaction SAN009386 marked paid but no utilization recorded within 30 days.,2022-07-24 00:00:00
786,9388,13,Phantom Utilization,0.85,Transaction SAN009388 marked paid but no utilization recorded within 30 days.,2022-10-02 00:00:00
787,9392,13,Phantom Utilization,0.92,Transaction SAN009392 marked paid but no utilization recorded within 30 days.,2022-12-15 00:00:00
788,9417,13,Phantom Utilization,0.92,Transaction SAN009417 marked paid but no utilization recorded within 30 days.,2023-12-10 00:00:00
789,9428,13,Phantom Utilization,0.91,Transaction SAN009428 marked paid but no utilization recorded within 30 days.,2023-11-18 00:00:00
790,9485,13,Phantom Utilization,0.86,Transaction SAN009485 marked paid but no utilization recorded within 30 days.,2022-04-23 00:00:00
791,9488,13,Phantom Utilization,0.88,Transaction SAN009488 marked paid but no utilization recorded within 30 days.,2022-10-15 00:00:00
792,9498,13,Phantom Utilization,0.94,Transaction SAN009498 marked paid but no utilization recorded within 30 days.,2023-01-06 00:00:00
793,9516,13,Phantom Utilization,0.88,Transaction SAN009516 marked paid but no utilization recorded within 30 days.,2022-06-03 00:00:00
794,9519,13,Phantom Utilization,0.9,Transaction SAN009519 marked paid but no utilization recorded within 30 days.,2022-11-01 00:00:00
795,9522,13,Phantom Utilization,0.89,Transaction SAN009522 marked paid but no utilization recorded within 30 days.,2023-01-27 00:00:00
796,9545,13,Phantom Utilization,0.92,Transaction SAN009545 marked paid but no utilization recorded within 30 days.,2023-09-28 00:00:00
797,9553,13,Phantom Utilization,0.94,Transaction SAN009553 marked paid but no utilization recorded within 30 days.,2024-01-04 00:00:00
798,9569,13,Phantom Utilization,0.85,Transaction SAN009569 marked paid but no utilization recorded within 30 days.,2023-08-06 00:00:00
799,9577,13,Phantom Utilization,0.87,Transaction SAN009577 marked paid but no utilization recorded within 30 days.,2024-01-17 00:00:00
800,9582,13,Phantom Utilization,0.93,Transaction SAN009582 marked paid but no utilization recorded within 30 days.,2024-01-30 00:00:00
801,9584,13,Phantom Utilization,0.92,Transaction SAN009584 marked paid but no utilization recorded within 30 days.,2023-12-17 00:00:00
802,9607,13,Phantom Utilization,0.88,Transaction SAN009607 marked paid but no utilization recorded within 30 days.,2024-06-26 00:00:00
803,9625,13,Phantom Utilization,0.87,Transaction SAN009625 marked paid but no utilization recorded within 30 days.,2024-06-13 00:00:00
804,9635,13,Phantom Utilization,0.86,Transaction SAN009635 marked paid but no utilization recorded within 30 days.,2024-05-20 00:00:00
805,9640,13,Phantom Utilization,0.91,Transaction SAN009640 marked paid but no utilization recorded within 30 days.,2024-09-09 00:00:00
806,9662,13,Phantom Utilization,0.84,Transaction SAN009662 marked paid but no utilization recorded within 30 days.,2022-11-28 00:00:00
807,9676,13,Phantom Utilization,0.95,Transaction SAN009676 marked paid but no utilization recorded within 30 days.,2023-01-01 00:00:00
808,9703,13,Phantom Utilization,0.86,Transaction SAN009703 marked paid but no utilization recorded within 30 days.,2022-09-25 00:00:00
809,9711,13,Phantom Utilization,0.92,Transaction SAN009711 marked paid but no utilization recorded within 30 days.,2023-01-06 00:00:00
810,9713,13,Phantom Utilization,0.9,Transaction SAN009713 marked paid but no utilization recorded within 30 days.,2023-01-16 00:00:00
811,9726,13,Phantom Utilization,0.88,Transaction SAN009726 marked paid but no utilization recorded within 30 days.,2023-09-15 00:00:00
812,9736,13,Phantom Utilization,0.87,Transaction SAN009736 marked paid but no utilization recorded within 30 days.,2023-12-20 00:00:00
813,9739,13,Phantom Utilization,0.87,Transaction SAN009739 marked paid but no utilization recorded within 30 days.,2024-01-25 00:00:00
814,9740,13,Phantom Utilization,0.9,Transaction SAN009740 marked paid but no utilization recorded within 30 days.,2023-09-11 00:00:00
815,9742,13,Phantom Utilization,0.94,Transaction SAN009742 marked paid but no utilization recorded within 30 days.,2023-08-06 00:00:00
816,9745,13,Phantom Utilization,0.95,Transaction SAN009745 marked paid but no utilization recorded within 30 days.,2023-10-13 00:00:00
817,9749,13,Phantom Utilization,0.89,Transaction SAN009749 marked paid but no utilization recorded within 30 days.,2023-08-02 00:00:00
818,9753,13,Phantom Utilization,0.93,Transaction SAN009753 marked paid but no utilization recorded within 30 days.,2024-11-14 00:00:00
819,9755,13,Phantom Utilization,0.87,Transaction SAN009755 marked paid but no utilization recorded within 30 days.,2024-04-29 00:00:00
820,9791,13,Phantom Utilization,0.87,Transaction SAN009791 marked paid but no utilization recorded within 30 days.,2022-07-30 00:00:00
821,9793,13,Phantom Utilization,0.84,Transaction SAN009793 marked paid but no utilization recorded within 30 days.,2022-10-19 00:00:00
822,9796,13,Phantom Utilization,0.87,Transaction SAN009796 marked paid but no utilization recorded within 30 days.,2022-06-14 00:00:00
823,9797,13,Phantom Utilization,0.86,Transaction SAN009797 marked paid but no utilization recorded within 30 days.,2022-12-29 00:00:00
824,9813,13,Phantom Utilization,0.91,Transaction SAN009813 marked paid but no utilization recorded within 30 days.,2022-11-29 00:00:00
825,9821,13,Phantom Utilization,0.85,Transaction SAN009821 marked paid but no utilization recorded within 30 days.,2022-09-08 00:00:00
826,9824,13,Phantom Utilization,0.86,Transaction SAN009824 marked paid but no utilization recorded within 30 days.,2022-11-06 00:00:00
827,9833,13,Phantom Utilization,0.95,Transaction SAN009833 marked paid but no utilization recorded within 30 days.,2022-06-02 00:00:00
