id,scheme_id,district,fiscal_year,quarter,planned_amount_lakhs,actual_disbursed_lakhs,planned_beneficiaries,actual_beneficiaries,disbursement_date,mode
1268,9,Sangli,2024-25,4,126.6661,32.81,1250,323,2024-12-24,DBT-Bank
1269,9,Satara,2024-25,1,142.8616,31.47,1250,275,2024-03-18,DBT-Bank
1270,9,Satara,2024-25,2,142.8616,39.32,1250,344,2024-06-14,DBT-Bank
1271,9,Satara,2024-25,3,142.8616,39.95,1250,349,2024-09-13,DBT-Bank
1272,9,Satara,2024-25,4,142.8616,37.53,1250,328,2024-12-21,DBT-Bank
1273,9,Sindhudurg,2024-25,1,157.7231,36.88,1250,292,2024-03-28,DBT-Bank
1274,9,Sindhudurg,2024-25,2,157.7231,39.1,1250,309,2024-06-11,DBT-Bank
1275,9,Sindhudurg,2024-25,3,157.7231,45.2,1250,358,2024-09-26,DBT-Bank
1276,9,Sindhudurg,2024-25,4,157.7231,46.16,1250,365,2024-12-27,DBT-Bank
1277,9,Solapur,2024-25,1,152.4774,41.39,1250,339,2024-03-28,DBT-Bank
1278,9,Solapur,2024-25,2,152.4774,45.88,1250,376,2024-06-25,DBT-Bank
1279,9,Solapur,2024-25,3,152.4774,37.25,1250,305,2024-09-22,DBT-Bank
1280,9,Solapur,2024-25,4,152.4774,51.27,1250,420,2024-12-11,DBT-Bank
1281,9,Thane,2024-25,1,144.466,38.84,1250,336,2024-03-28,DBT-Bank
1282,9,Thane,2024-25,2,144.466,41.08,1250,355,2024-06-14,DBT-Bank
1283,9,Thane,2024-25,3,144.466,33.28,1250,287,2024-09-24,DBT-Bank
1284,9,Thane,2024-25,4,144.466,39.09,1250,338,2024-12-15,DBT-Bank
1285,9,Wardha,2024-25,1,164.8256,43.22,1250,327,2024-03-14,DBT-Bank
1286,9,Wardha,2024-25,2,164.8256,38.4,1250,291,2024-06-12,DBT-Bank
1287,9,Wardha,2024-25,3,164.8256,49.13,1250,372,2024-09-23,DBT-Bank
1288,9,Wardha,2024-25,4,164.8256,45.03,1250,341,2024-12-14,DBT-Bank
1289,9,Washim,2024-25,1,158.8461,35.35,1250,278,2024-03-12,DBT-Bank
1290,9,Washim,2024-25,2,158.8461,37.57,1250,295,2024-06-27,DBT-Bank
1291,9,Washim,2024-25,3,158.8461,40.03,1250,314,2024-09-20,DBT-Bank
1292,9,Washim,2024-25,4,158.8461,52.75,1250,415,2024-12-26,DBT-Bank
1293,9,Yavatmal,2024-25,1,142.5627,38.05,1250,333,2024-03-28,DBT-Bank
1294,9,Yavatmal,2024-25,2,142.5627,38.75,1250,339,2024-06-23,DBT-Bank
1295,9,Yavatmal,2024-25,3,142.5627,32.76,1250,287,2024-09-14,DBT-Bank
1296,9,Yavatmal,2024-25,4,142.5627,38.25,1250,335,2024-12-28,DBT-Bank
1297,10,Ahmednagar,2024-25,1,83.8417,22.93,590,161,2024-03-13,DBT-Bank
1298,10,Ahmednagar,2024-25,2,83.8417,24.58,590,172,2024-06-28,DBT-Bank
1299,10,Ahmednagar,2024-25,3,83.8417,22.72,590,159,2024-09-19,DBT-Bank
1300,10,Ahmednagar,2024-25,4,83.8417,23.27,590,163,2024-12-21,DBT-Bank
1301,10,Akola,2024-25,1,91.0874,20.31,590,131,2024-03-25,DBT-Bank
1302,10,Akola,2024-25,2,91.0874,24.19,590,156,2024-06-25,DBT-Bank
1303,10,Akola,2024-25,3,91.0874,19.61,590,127,2024-09-18,DBT-Bank
1304,10,Akola,2024-25,4,91.0874,22.11,590,143,2024-12-22,DBT-Bank
1305,10,Amravati,2024-25,1,70.4925,18.9,590,158,2024-03-20,DBT-Bank
1306,10,Amravati,2024-25,2,70.4925,19.38,590,162,2024-06-11,DBT-Bank
1307,10,Amravati,2024-25,3,70.4925,18.92,590,158,2024-09-18,DBT-Bank
1308,10,Amravati,2024-25,4,70.4925,19.72,590,165,2024-12-10,DBT-Bank
1309,10,Aurangabad,2024-25,1,77.8331,20.33,590,154,2024-03-19,DBT-Bank
1310,10,Aurangabad,2024-25,2,77.8331,18.9,590,143,2024-06-25,DBT-Bank
1311,10,Aurangabad,2024-25,3,77.8331,21.55,590,163,2024-09-13,DBT-Bank
1312,10,Aurangabad,2024-25,4,77.8331,22.22,590,168,2024-12-17,DBT-Bank
1313,10,Beed,2024-25,1,72.8389,19.97,590,161,2024-03-24,DBT-Bank
1314,10,Beed,2024-25,2,72.8389,20.5,590,166,2024-06-20,DBT-Bank
1315,10,Beed,2024-25,3,72.8389,16.95,590,137,2024-09-23,DBT-Bank
1316,10,Beed,2024-25,4,72.8389,18.78,590,152,2024-12-12,DBT-Bank
1317,10,Bhandara,2024-25,1,74.1533,16.26,590,129,2024-03-23,DBT-Bank
1318,10,Bhandara,2024-25,2,74.1533,20.67,590,164,2024-06-26,DBT-Bank
1319,10,Bhandara,2024-25,3,74.1533,20.58,590,163,2024-09-11,DBT-Bank
1320,10,Bhandara,2024-25,4,74.1533,18.62,590,148,2024-12-15,DBT-Bank
1321,10,Buldhana,2024-25,1,71.1511,18.15,590,150,2024-03-22,DBT-Bank
1322,10,Buldhana,2024-25,2,71.1511,16.48,590,136,2024-06-26,DBT-Bank
1323,10,Buldhana,2024-25,3,71.1511,19.81,590,164,2024-09-10,DBT-Bank
1324,10,Buldhana,2024-25,4,71.1511,16.05,590,133,2024-12-16,DBT-Bank
1325,10,Chandrapur,2024-25,1,90.0832,20.0,590,130,2024-03-24,DBT-Bank
1326,10,Chandrapur,2024-25,2,90.0832,20.26,590,132,2024-06-21,DBT-Bank
1327,10,Chandrapur,2024-25,3,90.0832,23.9,590,156,2024-09-18,DBT-Bank
1328,10,Chandrapur,2024-25,4,90.0832,21.63,590,141,2024-12-24,DBT-Bank
1329,10,Dhule,2024-25,1,81.9383,20.46,590,147,2024-03-13,DBT-Bank
1330,10,Dhule,2024-25,2,81.9383,22.46,590,161,2024-06-17,DBT-Bank
1331,10,Dhule,2024-25,3,81.9383,19.7,590,141,2024-09-24,DBT-Bank
1332,10,Dhule,2024-25,4,81.9383,18.5,590,133,2024-12-25,DBT-Bank
1333,10,Gadchiroli,2024-25,1,83.9449,19.24,590,135,2024-03-15,DBT-Bank
1334,10,Gadchiroli,2024-25,2,83.9449,24.04,590,168,2024-06-18,DBT-Bank
1335,10,Gadchiroli,2024-25,3,83.9449,22.55,590,158,2024-09-12,DBT-Bank
1336,10,Gadchiroli,2024-25,4,83.9449,19.63,590,137,2024-12-22,DBT-Bank
1337,10,Gondia,2024-25,1,70.7592,18.78,590,156,2024-03-16,DBT-Bank
1338,10,Gondia,2024-25,2,70.7592,20.37,590,169,2024-06-17,DBT-Bank
1339,10,Gondia,2024-25,3,70.7592,18.63,590,155,2024-09-18,DBT-Bank
1340,10,Gondia,2024-25,4,70.7592,18.49,590,154,2024-12-26,DBT-Bank
1341,10,Hingoli,2024-25,1,70.0328,18.22,590,153,2024-03-10,DBT-Bank
1342,10,Hingoli,2024-25,2,70.0328,18.07,590,152,2024-06-14,DBT-Bank
1343,10,Hingoli,2024-25,3,70.0328,18.28,590,154,2024-09-10,DBT-Bank
1344,10,Hingoli,2024-25,4,70.0328,16.06,590,135,2024-12-19,DBT-Bank
1345,10,Jalgaon,2024-25,1,87.0339,22.2,590,150,2024-03-18,DBT-Bank
1346,10,Jalgaon,2024-25,2,87.0339,22.11,590,149,2024-06-22,DBT-Bank
1347,10,Jalgaon,2024-25,3,87.0339,24.05,590,163,2024-09-24,DBT-Bank
1348,10,Jalgaon,2024-25,4,87.0339,20.14,590,136,2024-12-24,DBT-Bank
1349,10,Jalna,2024-25,1,76.9564,18.58,590,142,2024-03-22,DBT-Bank
1350,10,Jalna,2024-25,2,76.9564,20.52,590,157,2024-06-10,DBT-Bank
1351,10,Jalna,2024-25,3,76.9564,19.31,590,148,2024-09-21,DBT-Bank
1352,10,Jalna,2024-25,4,76.9564,19.59,590,150,2024-12-19,DBT-Bank
1353,10,Kolhapur,2024-25,1,76.8663,16.28,590,124,2024-03-12,DBT-Bank
1354,10,Kolhapur,2024-25,2,76.8663,19.0,590,145,2024-06-18,DBT-Bank
1355,10,Kolhapur,2024-25,3,76.8663,20.03,590,153,2024-09-18,DBT-Bank
1356,10,Kolhapur,2024-25,4,76.8663,17.84,590,136,2024-12-19,DBT-Bank
1357,10,Latur,2024-25,1,74.1637,17.89,590,142,2024-03-17,DBT-Bank
1358,10,Latur,2024-25,2,74.1637,21.59,590,171,2024-06-22,DBT-Bank
1359,10,Latur,2024-25,3,74.1637,19.43,590,154,2024-09-14,DBT-Bank
1360,10,Latur,2024-25,4,74.1637,19.77,590,157,2024-12-25,DBT-Bank
1361,10,Mumbai City,2024-25,1,94.0223,20.94,590,131,2024-03-23,DBT-Bank
1362,10,Mumbai City,2024-25,2,94.0223,23.75,590,149,2024-06-11,DBT-Bank
1363,10,Mumbai City,2024-25,3,94.0223,24.09,590,151,2024-09-28,DBT-Bank
1364,10,Mumbai City,2024-25,4,94.0223,25.73,590,161,2024-12-20,DBT-Bank
1365,10,Mumbai Suburban,2024-25,1,87.3729,19.22,590,129,2024-03-27,DBT-Bank
1366,10,Mumbai Suburban,2024-25,2,87.3729,23.66,590,159,2024-06-25,DBT-Bank
1367,10,Mumbai Suburban,2024-25,3,87.3729,24.51,590,165,2024-09-21,DBT-Bank
1368,10,Mumbai Suburban,2024-25,4,87.3729,21.89,590,147,2024-12-15,DBT-Bank
1369,10,Nagpur,2024-25,1,90.1731,24.09,590,157,2024-03-15,DBT-Bank
1370,10,Nagpur,2024-25,2,90.1731,21.99,590,143,2024-06-25,DBT-Bank
1371,10,Nagpur,2024-25,3,90.1731,20.03,590,131,2024-09-18,DBT-Bank
1372,10,Nagpur,2024-25,4,90.1731,24.07,590,157,2024-12-27,DBT-Bank
1373,10,Nanded,2024-25,1,88.2655,19.17,590,128,2024-03-20,DBT-Bank
1374,10,Nanded,2024-25,2,88.2655,24.01,590,160,2024-06-17,DBT-Bank
1375,10,Nanded,2024-25,3,88.2655,21.11,590,141,2024-09-19,DBT-Bank
1376,10,Nanded,2024-25,4,88.2655,21.54,590,143,2024-12-20,DBT-Bank
1377,10,Nandurbar,2024-25,1,78.6631,19.36,590,145,2024-03-24,DBT-Bank
1378,10,Nandurbar,2024-25,2,78.6631,22.61,590,169,2024-06-25,DBT-Bank
1379,10,Nandurbar,2024-25,3,78.6631,17.03,590,127,2024-09-28,DBT-Bank
1380,10,Nandurbar,2024-25,4,78.6631,20.14,590,151,2024-12-12,DBT-Bank
1381,10,Nashik,2024-25,1,81.1307,17.69,590,128,2024-03-13,DBT-Bank
1382,10,Nashik,2024-25,2,81.1307,23.42,590,170,2024-06-22,DBT-Bank
1383,10,Nashik,2024-25,3,81.1307,20.46,590,148,2024-09-23,DBT-Bank
1384,10,Nashik,2024-25,4,81.1307,17.57,590,127,2024-12-14,DBT-Bank
1385,10,Osmanabad,2024-25,1,72.9121,15.93,590,128,2024-03-23,DBT-Bank
1386,10,Osmanabad,2024-25,2,72.9121,21.73,590,175,2024-06-24,DBT-Bank
1387,10,Osmanabad,2024-25,3,72.9121,16.28,590,131,2024-09-15,DBT-Bank
1388,10,Osmanabad,2024-25,4,72.9121,19.75,590,159,2024-12-25,DBT-Bank
1389,10,Palghar,2024-25,1,77.7046,21.37,590,162,2024-03-20,DBT-Bank
1390,10,Palghar,2024-25,2,77.7046,21.02,590,159,2024-06-10,DBT-Bank
1391,10,Palghar,2024-25,3,77.7046,19.15,590,145,2024-09-16,DBT-Bank
1392,10,Palghar,2024-25,4,77.7046,20.95,590,159,2024-12-15,DBT-Bank
1393,10,Parbhani,2024-25,1,83.6847,18.03,590,127,2024-03-12,DBT-Bank
1394,10,Parbhani,2024-25,2,83.6847,19.34,590,136,2024-06-23,DBT-Bank
1395,10,Parbhani,2024-25,3,83.6847,21.76,590,153,2024-09-22,DBT-Bank
1396,10,Parbhani,2024-25,4,83.6847,20.48,590,144,2024-12-25,DBT-Bank
1397,10,Pune,2024-25,1,78.9486,16.32,590,121,2024-03-16,DBT-Bank
1398,10,Pune,2024-25,2,78.9486,21.95,590,164,2024-06-10,DBT-Bank
1399,10,Pune,2024-25,3,78.9486,22.06,590,164,2024-09-26,DBT-Bank
1400,10,Pune,2024-25,4,78.9486,17.91,590,133,2024-12-10,DBT-Bank
1401,10,Raigad,2024-25,1,84.9219,18.85,590,130,2024-03-21,DBT-Bank
1402,10,Raigad,2024-25,2,84.9219,20.84,590,144,2024-06-13,DBT-Bank
1403,10,Raigad,2024-25,3,84.9219,20.49,590,142,2024-09-28,DBT-Bank
1404,10,Raigad,2024-25,4,84.9219,20.0,590,138,2024-12-12,DBT-Bank
1405,10,Ratnagiri,2024-25,1,89.7608,20.24,590,133,2024-03-19,DBT-Bank
1406,10,Ratnagiri,2024-25,2,89.7608,23.03,590,151,2024-06-26,DBT-Bank
1407,10,Ratnagiri,2024-25,3,89.7608,23.09,590,151,2024-09-20,DBT-Bank
1408,10,Ratnagiri,2024-25,4,89.7608,21.99,590,144,2024-12-14,DBT-Bank
1409,10,Sangli,2024-25,1,77.9526,20.96,590,158,2024-03-21,DBT-Bank
1410,10,Sangli,2024-25,2,77.9526,21.79,590,164,2024-06-15,DBT-Bank
1411,10,Sangli,2024-25,3,77.9526,22.11,590,167,2024-09-22,DBT-Bank
1412,10,Sangli,2024-25,4,77.9526,16.68,590,126,2024-12-17,DBT-Bank
1413,10,Satara,2024-25,1,87.3881,18.65,590,125,2024-03-10,DBT-Bank
1414,10,Satara,2024-25,2,87.3881,23.33,590,157,2024-06-15,DBT-Bank
1415,10,Satara,2024-25,3,87.3881,19.38,590,130,2024-09-11,DBT-Bank
1416,10,Satara,2024-25,4,87.3881,21.03,590,141,2024-12-18,DBT-Bank
1417,10,Sindhudurg,2024-25,1,88.47,22.02,590,146,2024-03-11,DBT-Bank
1418,10,Sindhudurg,2024-25,2,88.47,24.12,590,160,2024-06-10,DBT-Bank
1419,10,Sindhudurg,2024-25,3,88.47,19.12,590,127,2024-09-13,DBT-Bank
1420,10,Sindhudurg,2024-25,4,88.47,21.57,590,143,2024-12-22,DBT-Bank
1421,10,Solapur,2024-25,1,72.5741,16.13,590,131,2024-03-14,DBT-Bank
1422,10,Solapur,2024-25,2,72.5741,17.2,590,139,2024-06-10,DBT-Bank
1423,10,Solapur,2024-25,3,72.5741,17.06,590,138,2024-09-13,DBT-Bank
1424,10,Solapur,2024-25,4,72.5741,19.03,590,154,2024-12-18,DBT-Bank
1425,10,Thane,2024-25,1,84.8264,21.58,590,150,2024-03-23,DBT-Bank
1426,10,Thane,2024-25,2,84.8264,24.24,590,168,2024-06-13,DBT-Bank
1427,10,Thane,2024-25,3,84.8264,21.28,590,148,2024-09-13,DBT-Bank
1428,10,Thane,2024-25,4,84.8264,19.82,590,137,2024-12-13,DBT-Bank
1429,10,Wardha,2024-25,1,81.757,20.26,590,146,2024-03-18,DBT-Bank
1430,10,Wardha,2024-25,2,81.757,23.37,590,168,2024-06-16,DBT-Bank
1431,10,Wardha,2024-25,3,81.757,19.57,590,141,2024-09-23,DBT-Bank
1432,10,Wardha,2024-25,4,81.757,19.18,590,138,2024-12-11,DBT-Bank
1433,10,Washim,2024-25,1,82.994,22.37,590,159,2024-03-25,DBT-Bank
1434,10,Washim,2024-25,2,82.994,20.48,590,145,2024-06-10,DBT-Bank
1435,10,Washim,2024-25,3,82.994,17.72,590,125,2024-09-12,DBT-Bank
1436,10,Washim,2024-25,4,82.994,23.28,590,165,2024-12-28,DBT-Bank
1437,10,Yavatmal,2024-25,1,85.9609,18.46,590,126,2024-03-12,DBT-Bank
1438,10,Yavatmal,2024-25,2,85.9609,24.22,590,166,2024-06-12,DBT-Bank
1439,10,Yavatmal,2024-25,3,85.9609,22.93,590,157,2024-09-13,DBT-Bank
1440,10,Yavatmal,2024-25,4,85.9609,24.1,590,165,2024-12-17,DBT-Bank
1441,11,Ahmednagar,2024-25,1,11.8751,3.26,347,95,2024-03-18,Physical
1442,11,Ahmednagar,2024-25,2,11.8751,3.05,347,89,2024-06-13,Physical
1443,11,Ahmednagar,2024-25,3,11.8751,3.25,347,94,2024-09-11,Physical
1444,11,Ahmednagar,2024-25,4,11.8751,3.28,347,95,2024-12-21,Physical
1445,11,Akola,2024-25,1,13.1198,2.97,347,78,2024-03-13,Physical
1446,11,Akola,2024-25,2,13.1198,3.0,347,79,2024-06-11,Physical
1447,11,Akola,2024-25,3,13.1198,2.8,347,73,2024-09-14,Physical
1448,11,Akola,2024-25,4,13.1198,3.44,347,91,2024-12-15,Physical
1449,11,Amravati,2024-25,1,11.4128,3.06,347,93,2024-03-18,Physical
1450,11,Amravati,2024-25,2,11.4128,3.3,347,100,2024-06-12,Physical
1451,11,Amravati,2024-25,3,11.4128,2.74,347,83,2024-09-20,Physical
1452,11,Amravati,2024-25,4,11.4128,2.58,347,78,2024-12-22,Physical
1453,11,Aurangabad,2024-25,1,11.6712,2.76,347,82,2024-03-22,Physical
1454,11,Aurangabad,2024-25,2,11.6712,3.21,347,95,2024-06-25,Physical
1455,11,Aurangabad,2024-25,3,11.6712,3.18,347,94,2024-09-15,Physical
1456,11,Aurangabad,2024-25,4,11.6712,2.58,347,76,2024-12-11,Physical
1457,11,Beed,2024-25,1,13.7694,3.65,347,91,2024-03-13,Physical
1458,11,Beed,2024-25,2,13.7694,3.49,347,87,2024-06-28,Physical
1459,11,Beed,2024-25,3,13.7694,3.42,347,86,2024-09-28,Physical
1460,11,Beed,2024-25,4,13.7694,3.63,347,91,2024-12-15,Physical
1461,11,Bhandara,2024-25,1,12.4331,3.23,347,90,2024-03-10,Physical
1462,11,Bhandara,2024-25,2,12.4331,3.58,347,100,2024-06-14,Physical
1463,11,Bhandara,2024-25,3,12.4331,3.09,347,86,2024-09-25,Physical
1464,11,Bhandara,2024-25,4,12.4331,2.75,347,76,2024-12-23,Physical
1465,11,Buldhana,2024-25,1,11.8172,2.46,347,72,2024-03-20,Physical
1466,11,Buldhana,2024-25,2,11.8172,2.62,347,77,2024-06-26,Physical
1467,11,Buldhana,2024-25,3,11.8172,3.19,347,93,2024-09-28,Physical
1468,11,Buldhana,2024-25,4,11.8172,3.15,347,92,2024-12-17,Physical
1469,11,Chandrapur,2024-25,1,13.7562,3.47,347,87,2024-03-20,Physical
1470,11,Chandrapur,2024-25,2,13.7562,3.6,347,90,2024-06-13,Physical
1471,11,Chandrapur,2024-25,3,13.7562,3.37,347,85,2024-09-17,Physical
1472,11,Chandrapur,2024-25,4,13.7562,3.42,347,86,2024-12-22,Physical
1473,11,Dhule,2024-25,1,10.7631,2.84,347,91,2024-03-11,Physical
1474,11,Dhule,2024-25,2,10.7631,2.39,347,77,2024-06-15,Physical
1475,11,Dhule,2024-25,3,10.7631,2.7,347,86,2024-09-25,Physical
1476,11,Dhule,2024-25,4,10.7631,2.97,347,95,2024-12-15,Physical
1477,11,Gadchiroli,2024-25,1,10.4968,2.51,347,83,2024-03-17,Physical
1478,11,Gadchiroli,2024-25,2,10.4968,2.59,347,85,2024-06-18,Physical
1479,11,Gadchiroli,2024-25,3,10.4968,2.27,347,75,2024-09-17,Physical
1480,11,Gadchiroli,2024-25,4,10.4968,2.66,347,88,2024-12-22,Physical
1481,11,Gondia,2024-25,1,11.6821,2.58,347,76,2024-03-24,Physical
1482,11,Gondia,2024-25,2,11.6821,2.99,347,88,2024-06-28,Physical
1483,11,Gondia,2024-25,3,11.6821,2.88,347,85,2024-09-25,Physical
1484,11,Gondia,2024-25,4,11.6821,2.87,347,85,2024-12-13,Physical
1485,11,Hingoli,2024-25,1,13.7662,3.55,347,89,2024-03-10,Physical
1486,11,Hingoli,2024-25,2,13.7662,3.15,347,79,2024-06-23,Physical
1487,11,Hingoli,2024-25,3,13.7662,2.96,347,74,2024-09-27,Physical
1488,11,Hingoli,2024-25,4,13.7662,2.93,347,73,2024-12-12,Physical
1489,11,Jalgaon,2024-25,1,13.0844,3.58,347,94,2024-03-19,Physical
1490,11,Jalgaon,2024-25,2,13.0844,3.8,347,100,2024-06-27,Physical
1491,11,Jalgaon,2024-25,3,13.0844,2.98,347,79,2024-09-24,Physical
1492,11,Jalgaon,2024-25,4,13.0844,3.71,347,98,2024-12-21,Physical
1493,11,Jalna,2024-25,1,13.2054,3.47,347,91,2024-03-24,Physical
1494,11,Jalna,2024-25,2,13.2054,3.26,347,85,2024-06-25,Physical
1495,11,Jalna,2024-25,3,13.2054,3.52,347,92,2024-09-21,Physical
1496,11,Jalna,2024-25,4,13.2054,3.52,347,92,2024-12-13,Physical
1497,11,Kolhapur,2024-25,1,10.5782,2.66,347,87,2024-03-10,Physical
1498,11,Kolhapur,2024-25,2,10.5782,2.62,347,85,2024-06-19,Physical
1499,11,Kolhapur,2024-25,3,10.5782,2.68,347,87,2024-09-21,Physical
1500,11,Kolhapur,2024-25,4,10.5782,2.8,347,92,2024-12-11,Physical
1501,11,Latur,2024-25,1,13.4637,3.22,347,83,2024-03-23,Physical
1502,11,Latur,2024-25,2,13.4637,3.09,347,79,2024-06-16,Physical
1503,11,Latur,2024-25,3,13.4637,3.05,347,78,2024-09-22,Physical
1504,11,Latur,2024-25,4,13.4637,3.08,347,79,2024-12-16,Physical
1505,11,Mumbai City,2024-25,1,12.8137,2.71,347,73,2024-03-23,Physical
1506,11,Mumbai City,2024-25,2,12.8137,2.88,347,77,2024-06-28,Physical
1507,11,Mumbai City,2024-25,3,12.8137,2.84,347,76,2024-09-24,Physical
1508,11,Mumbai City,2024-25,4,12.8137,3.16,347,85,2024-12-28,Physical
1509,11,Mumbai Suburban,2024-25,1,13.6778,2.92,347,74,2024-03-25,Physical
1510,11,Mumbai Suburban,2024-25,2,13.6778,3.03,347,76,2024-06-11,Physical
1511,11,Mumbai Suburban,2024-25,3,13.6778,3.47,347,88,2024-09-23,Physical
1512,11,Mumbai Suburban,2024-25,4,13.6778,3.77,347,95,2024-12-25,Physical
1513,11,Nagpur,2024-25,1,13.563,3.53,347,90,2024-03-15,Physical
1514,11,Nagpur,2024-25,2,13.563,3.73,347,95,2024-06-15,Physical
1515,11,Nagpur,2024-25,3,13.563,3.63,347,92,2024-09-14,Physical
1516,11,Nagpur,2024-25,4,13.563,2.99,347,76,2024-12-20,Physical
1517,11,Nanded,2024-25,1,12.0461,2.79,347,80,2024-03-17,Physical
1518,11,Nanded,2024-25,2,12.0461,2.92,347,84,2024-06-20,Physical
1519,11,Nanded,2024-25,3,12.0461,3.44,347,98,2024-09-24,Physical
1520,11,Nanded,2024-25,4,12.0461,3.29,347,94,2024-12-14,Physical
1521,11,Nandurbar,2024-25,1,11.7163,2.98,347,88,2024-03-26,Physical
1522,11,Nandurbar,2024-25,2,11.7163,2.86,347,84,2024-06-27,Physical
1523,11,Nandurbar,2024-25,3,11.7163,3.25,347,96,2024-09-27,Physical
1524,11,Nandurbar,2024-25,4,11.7163,3.05,347,90,2024-12-16,Physical
1525,11,Nashik,2024-25,1,10.9835,2.81,347,88,2024-03-21,Physical
1526,11,Nashik,2024-25,2,10.9835,3.22,347,101,2024-06-14,Physical
1527,11,Nashik,2024-25,3,10.9835,3.14,347,99,2024-09-15,Physical
1528,11,Nashik,2024-25,4,10.9835,2.75,347,86,2024-12-20,Physical
1529,11,Osmanabad,2024-25,1,12.7905,3.31,347,89,2024-03-27,Physical
1530,11,Osmanabad,2024-25,2,12.7905,3.31,347,89,2024-06-28,Physical
1531,11,Osmanabad,2024-25,3,12.7905,3.62,347,98,2024-09-23,Physical
1532,11,Osmanabad,2024-25,4,12.7905,3.36,347,91,2024-12-27,Physical
1533,11,Palghar,2024-25,1,11.2586,2.98,347,91,2024-03-10,Physical
1534,11,Palghar,2024-25,2,11.2586,2.95,347,90,2024-06-10,Physical
1535,11,Palghar,2024-25,3,11.2586,2.71,347,83,2024-09-11,Physical
1536,11,Palghar,2024-25,4,11.2586,2.96,347,91,2024-12-16,Physical
1537,11,Parbhani,2024-25,1,11.1902,2.92,347,90,2024-03-19,Physical
1538,11,Parbhani,2024-25,2,11.1902,3.07,347,95,2024-06-14,Physical
1539,11,Parbhani,2024-25,3,11.1902,3.08,347,95,2024-09-19,Physical
1540,11,Parbhani,2024-25,4,11.1902,2.55,347,79,2024-12-27,Physical
1541,11,Pune,2024-25,1,10.3432,2.72,347,91,2024-03-13,Physical
1542,11,Pune,2024-25,2,10.3432,2.78,347,93,2024-06-27,Physical
1543,11,Pune,2024-25,3,10.3432,2.87,347,96,2024-09-27,Physical
1544,11,Pune,2024-25,4,10.3432,2.5,347,83,2024-12-26,Physical
1545,11,Raigad,2024-25,1,13.0574,3.41,347,90,2024-03-19,Physical
1546,11,Raigad,2024-25,2,13.0574,3.59,347,95,2024-06-11,Physical
1547,11,Raigad,2024-25,3,13.0574,3.68,347,97,2024-09-22,Physical
1548,11,Raigad,2024-25,4,13.0574,3.18,347,84,2024-12-20,Physical
1549,11,Ratnagiri,2024-25,1,13.7126,2.85,347,72,2024-03-18,Physical
1550,11,Ratnagiri,2024-25,2,13.7126,3.25,347,82,2024-06-24,Physical
1551,11,Ratnagiri,2024-25,3,13.7126,3.77,347,95,2024-09-21,Physical
1552,11,Ratnagiri,2024-25,4,13.7126,3.69,347,93,2024-12-27,Physical
1553,11,Sangli,2024-25,1,12.8919,2.81,347,75,2024-03-16,Physical
1554,11,Sangli,2024-25,2,12.8919,3.14,347,84,2024-06-15,Physical
1555,11,Sangli,2024-25,3,12.8919,3.69,347,99,2024-09-12,Physical
1556,11,Sangli,2024-25,4,12.8919,2.92,347,78,2024-12-15,Physical
1557,11,Satara,2024-25,1,12.8797,2.74,347,73,2024-03-11,Physical
1558,11,Satara,2024-25,2,12.8797,3.28,347,88,2024-06-27,Physical
1559,11,Satara,2024-25,3,12.8797,2.99,347,80,2024-09-15,Physical
1560,11,Satara,2024-25,4,12.8797,3.3,347,88,2024-12-18,Physical
1561,11,Sindhudurg,2024-25,1,10.2469,2.43,347,82,2024-03-14,Physical
1562,11,Sindhudurg,2024-25,2,10.2469,2.3,347,77,2024-06-20,Physical
1563,11,Sindhudurg,2024-25,3,10.2469,2.64,347,89,2024-09-19,Physical
1564,11,Sindhudurg,2024-25,4,10.2469,2.55,347,86,2024-12-28,Physical
1565,11,Solapur,2024-25,1,12.2123,2.56,347,72,2024-03-20,Physical
1566,11,Solapur,2024-25,2,12.2123,3.2,347,90,2024-06-15,Physical
1567,11,Solapur,2024-25,3,12.2123,3.07,347,87,2024-09-26,Physical
1568,11,Solapur,2024-25,4,12.2123,2.74,347,77,2024-12-27,Physical
1569,11,Thane,2024-25,1,12.1649,2.56,347,73,2024-03-17,Physical
1570,11,Thane,2024-25,2,12.1649,3.53,347,100,2024-06-20,Physical
1571,11,Thane,2024-25,3,12.1649,2.89,347,82,2024-09-19,Physical
1572,11,Thane,2024-25,4,12.1649,2.78,347,79,2024-12-26,Physical
1573,11,Wardha,2024-25,1,11.9405,2.92,347,84,2024-03-10,Physical
1574,11,Wardha,2024-25,2,11.9405,2.75,347,79,2024-06-21,Physical
1575,11,Wardha,2024-25,3,11.9405,2.94,347,85,2024-09-17,Physical
1576,11,Wardha,2024-25,4,11.9405,3.4,347,98,2024-12-20,Physical
1577,11,Washim,2024-25,1,11.6031,3.03,347,90,2024-03-13,Physical
1578,11,Washim,2024-25,2,11.6031,2.91,347,87,2024-06-27,Physical
1579,11,Washim,2024-25,3,11.6031,3.1,347,92,2024-09-10,Physical
1580,11,Washim,2024-25,4,11.6031,3.26,347,97,2024-12-21,Physical
1581,11,Yavatmal,2024-25,1,12.0829,2.91,347,83,2024-03-25,Physical
1582,11,Yavatmal,2024-25,2,12.0829,2.71,347,77,2024-06-16,Physical
1583,11,Yavatmal,2024-25,3,12.0829,2.86,347,82,2024-09-12,Physical
